year,Company_Symbol,Total-Score,E-Score,S-Score,G-Score
2017,CVX,59.58166666666667,50.89333333333334,70.365,54.5
2017,D,60.45416666666667,47.85666666666666,66.045,76.43083333333333
2017,DAL,60.71333333333334,53.95583333333334,61.405,69.07333333333334
2017,DE,65.95416666666667,73.3775,57.803333333333335,65.46666666666667
2017,DFS,53.9325,46.612500000000004,61.962500000000006,52.9475
2017,DG,49.30583333333333,39.03333333333333,46.43833333333333,68.275
2017,DGX,57.38166666666667,62.36666666666667,47.1975,68.51333333333334
2017,DHI,45.237500000000004,38.387499999999996,42.58,59.1
2017,DHR,51.4,44.9425,53.8475,58.275
2017,DIS,64.48833333333333,57.93333333333334,64.34166666666667,71.32000000000001
2017,DLR,57.6625,68.345,43.00083333333333,58.083333333333336
2017,DLTR,50.64333333333334,43.538333333333334,45.31333333333333,69.11999999999999
2017,DOV,63.405833333333334,71.25666666666666,49.855,69.775
2017,DPZ,43.70583333333334,35.11416666666667,45.1,55.495000000000005
2017,DRI,57.1275,57.0975,47.465,70.70333333333333
2017,DTE,67.33833333333334,55.0875,75.335,79.8
2017,DUK,59.1325,44.29749999999999,70.775,71.88166666666667
2017,DVA,55.18416666666666,67.1,51.107499999999995,51.375
2017,DVN,62.07749999999999,53.29,65.8175,68.39
2017,DXCM,47.9425,49.300000000000004,40.78416666666667,57.54666666666666
2017,EA,47.37083333333334,44.5425,40.65333333333333,62.86666666666667
2017,EBAY,62.81,70.36583333333333,57.212500000000006,63.830000000000005
2017,ECL,65.65583333333333,64.13833333333334,62.13583333333333,73.00666666666667
2017,ED,61.59,62.32749999999999,53.76083333333333,69.64999999999999
2017,EFX,45.0975,42.535000000000004,38.7975,58.025
2017,EIX,60.13833333333334,54.479166666666664,56.884166666666665,74.24
2017,EL,65.5175,73.67666666666666,61.94583333333333,59.79999999999999
2017,EMN,64.91250000000001,64.95666666666666,62.60666666666666,68.06500000000001
2017,EMR,58.525,55.665,60.55083333333334,60.26499999999999
2017,EOG,54.1175,48.6275,53.0325,63.53
2017,EQIX,58.100833333333334,65.31833333333333,50.01250000000001,64.0
2017,EQR,52.835,56.1475,45.71083333333333,55.544999999999995
2017,EQT,62.83166666666667,53.850833333333334,70.585,63.0
2017,ERIE,52.580000000000005,40.7325,63.2925,52.915
2017,ES,70.76833333333333,64.2125,76.75916666666666,75.39833333333334
2017,ESS,48.54,54.4725,36.7475,52.42249999999999
2017,ETN,77.18416666666667,81.48583333333333,76.56,71.18666666666667
2017,ETR,66.58416666666666,61.509166666666665,64.605,78.095
2017,EW,65.04583333333333,77.31666666666666,62.659166666666664,58.4
2017,EXC,71.53750000000001,71.22666666666667,68.84416666666667,75.325
2017,EXPD,51.824999999999996,54.75,40.32,66.15
2017,EXPE,46.134166666666665,40.925000000000004,47.4575,51.30083333333334
2017,EXR,41.800000000000004,38.9375,36.885,50.544999999999995
2017,F,62.41833333333333,52.780833333333334,74.72,65.00500000000001
2017,FAST,55.82750000000001,62.255,45.4,63.51499999999999
2017,FCX,67.22583333333334,51.32333333333333,71.73416666666667,82.295
2017,FDS,45.59166666666667,36.67,40.92,64.69166666666666
2017,FDX,63.67249999999999,70.44666666666667,60.635,59.055
2017,FE,57.28916666666667,45.74583333333333,57.465833333333336,77.86333333333333
2017,FFIV,49.92499999999999,45.580000000000005,47.175000000000004,60.725
2017,FIS,46.5525,42.443333333333335,39.7025,63.806666666666665
2017,FITB,50.72083333333333,43.685833333333335,54.76166666666666,52.85833333333333
2017,FMC,63.19166666666666,55.607499999999995,62.595,76.175
2017,FOXA,47.73,57.093333333333334,39.809999999999995,54.20000000000001
2017,FRT,48.074999999999996,50.237500000000004,39.050000000000004,54.2175
2017,FTNT,46.6625,41.84666666666667,41.2075,62.262499999999996
2017,FTV,50.82,49.1175,46.21375,59.9875
2017,GD,54.55833333333334,53.30166666666667,48.54,63.035833333333336
2017,GE,68.85666666666667,71.06666666666666,63.865,72.32166666666667
2017,GILD,54.903333333333336,54.54083333333333,56.910833333333336,52.19333333333333
2017,GIS,68.75333333333333,73.19166666666666,62.77,72.13000000000001
2017,GLW,59.405,62.49666666666666,53.99166666666667,62.028333333333336
2017,GM,57.218333333333334,53.25833333333333,50.73833333333334,72.11333333333333
2017,GOOGL,63.34166666666667,73.29083333333334,63.737500000000004,50.69
2017,GPC,46.609166666666674,40.44,41.472500000000004,63.449999999999996
2017,GPN,45.74583333333334,42.166666666666664,38.9575,62.25
2017,GRMN,57.595,58.415,59.001666666666665,54.215
2017,GS,68.54416666666667,87.88916666666667,58.6225,61.625
2017,GWW,67.4075,69.465,61.98,73.21249999999999
2017,HAL,59.13083333333333,53.098333333333336,59.525000000000006,68.23
2017,HAS,63.98166666666666,60.9725,67.71,62.224999999999994
2017,HBAN,51.38833333333333,39.63166666666667,58.76083333333333,54.45416666666667
2017,HCA,55.43833333333333,62.050000000000004,43.8375,67.33749999999999
2017,HD,62.425000000000004,77.43083333333333,45.38583333333333,68.69166666666668
2017,HES,73.54583333333333,68.91583333333334,79.275,70.87
2017,HIG,56.94166666666666,56.03333333333333,56.19,58.294999999999995
2017,HLT,65.91666666666667,69.395,60.83083333333334,67.47333333333334
2017,HOLX,49.166666666666664,51.56666666666666,45.333333333333336,52.90166666666667
2017,HON,56.7575,54.97833333333333,49.53333333333333,67.24666666666667
2017,HPE,78.44916666666667,83.51333333333334,76.90583333333335,72.5
2017,HPQ,77.11583333333333,88.735,71.53416666666666,66.325
2017,HRL,62.58166666666667,62.9075,56.232499999999995,72.28
2017,HSIC,58.085,55.949999999999996,59.07,58.375
2017,HST,73.46333333333334,77.16166666666666,67.815,74.1775
2017,HSY,67.70333333333333,76.04333333333334,57.08166666666667,73.02833333333332
2017,HUBB,50.817499999999995,40.7825,50.44,67.415
2017,HUM,58.67083333333333,69.82333333333334,47.285,66.45
2017,IBM,74.11083333333333,85.87666666666667,73.80083333333333,60.53333333333333
2017,ICE,51.04749999999999,48.07749999999999,52.2925,52.335
2017,IDXX,51.79583333333333,55.85,45.98749999999999,57.13833333333333
2017,IEX,55.650000000000006,61.44,43.03,64.075
2017,IFF,68.43166666666666,70.85000000000001,63.81,71.04
2017,INCY,48.06166666666667,49.26,36.175,64.89083333333333
2017,INTC,84.76,81.46249999999999,90.90749999999998,81.44166666666666
2017,INTU,60.30666666666667,64.76416666666667,54.20250000000001,65.94000000000001
2017,IP,67.7325,69.42916666666667,60.7275,74.825
2017,IPG,56.38916666666666,50.94166666666666,47.51,79.6
2017,IQV,54.37,65.15,47.85,55.17
2017,IR,69.67583333333333,75.23,66.1975,65.64999999999999
2017,IRM,61.020833333333336,61.93083333333334,52.82,71.05499999999999
2017,ISRG,47.0975,48.300000000000004,42.6375,52.774166666666666
2017,IT,47.57916666666667,36.67,40.84666666666667,72.78333333333333
2017,ITW,62.810833333333335,60.090833333333336,63.79333333333333,65.79
2017,IVZ,63.965833333333336,67.15916666666666,50.2425,73.02749999999999
2017,J,55.1675,50.2575,48.77333333333333,68.6025
2017,JBHT,44.79583333333333,41.77916666666667,39.5475,57.425000000000004
2017,JCI,78.13833333333334,75.03833333333334,84.98666666666666,71.505
2017,JKHY,45.9975,40.5,41.66083333333333,60.39166666666667
2017,JNJ,72.97666666666667,89.34083333333332,61.9575,75.885
2017,JNPR,62.034166666666664,68.47916666666667,51.91333333333333,65.89
2017,JPM,66.75583333333334,73.17416666666666,67.10249999999999,61.392500000000005
2017,K,68.625,72.37583333333333,61.544999999999995,74.70416666666667
2017,KEY,57.8475,51.284166666666664,66.55833333333332,55.68166666666667
2017,KEYS,75.64666666666666,73.1225,72.61,83.91833333333334
2017,KHC,47.38999999999999,42.70916666666667,43.7275,59.81
2017,KIM,60.218333333333334,61.19416666666667,52.8775,66.26
2017,KLAC,66.34916666666668,70.06916666666667,61.62083333333334,67.00833333333334
2017,KMB,75.82666666666667,76.1675,70.5125,83.83333333333333
2017,KMI,56.33833333333334,40.6675,64.11,65.84666666666666
2017,KMX,49.25,43.83166666666667,42.54,67.55833333333334
2017,KO,62.61416666666667,62.88333333333333,64.29833333333333,59.541666666666664
2017,KR,62.32583333333333,63.13,54.585,73.58833333333334
2017,L,44.7425,33.51333333333333,52.29916666666667,47.247499999999995
2017,LDOS,58.68,52.836666666666666,54.67250000000001,72.905
2017,LEN,48.5225,44.8325,42.315,63.61833333333334
2017,LH,51.38583333333333,48.300000000000004,50.01499999999999,56.01500000000001
2017,LII,53.142500000000005,47.5,48.152499999999996,69.165
2017,LKQ,50.7775,54.925000000000004,42.1175,58.805
2017,LLY,59.065,68.90666666666667,56.895,54.1225
2017,LMT,68.99416666666667,72.49833333333333,58.86083333333334,76.72833333333334
2017,LNT,57.27333333333333,46.421666666666674,58.81916666666667,74.95833333333333
2017,LOW,58.3025,54.498333333333335,54.0275,70.465
2017,LRCX,68.8175,73.64666666666666,67.9875,62.25833333333333
2017,LULU,56.623333333333335,52.99166666666667,53.28583333333333,67.04916666666666
2017,LUV,58.68416666666667,58.12083333333334,52.155,69.93166666666666
2017,LVS,63.63,63.080000000000005,60.975,68.23
2017,LYB,60.656666666666666,54.5525,61.19083333333333,69.68333333333334
2017,MA,58.990833333333335,63.085,53.718333333333334,63.56166666666667
2017,MAA,46.3975,47.3175,40.7175,50.8475
2017,MAR,61.065,60.55833333333334,55.48499999999999,69.69
2017,MAS,56.35916666666666,55.53333333333333,53.5625,61.5925
2017,MCD,57.35333333333333,60.130833333333335,56.25,54.45249999999999
2017,MCHP,60.02166666666667,54.98833333333334,62.7075,64.325
2017,MCK,56.3725,54.75,46.54583333333333,72.4725
2017,MCO,58.428333333333335,63.28333333333333,55.06916666666667,57.4325
2017,MDLZ,66.84583333333333,72.91166666666666,64.34,62.34166666666667
2017,MDT,61.73333333333333,75.93333333333334,51.945,64.5825
2017,MET,58.55416666666667,58.598333333333336,61.1225,56.355
2017,MGM,56.3125,53.525,53.04749999999999,65.34500000000001
2017,MHK,58.4,57.67416666666667,53.9775,66.49833333333333
2017,MKC,68.485,70.43583333333333,62.935,74.64
2017,MLM,51.04750000000001,47.525,47.934999999999995,61.04999999999999
2017,MMC,57.69916666666666,53.54,56.740833333333335,61.79083333333333
2017,MMM,65.87333333333332,56.32666666666666,70.12083333333334,75.175
2017,MNST,39.245,39.0625,35.755,45.0675
2017,MO,62.65416666666667,61.88999999999999,56.59166666666667,73.4425
2017,MOS,63.38999999999999,51.9775,65.805,78.275
2017,MPC,62.1175,58.987500000000004,60.16,69.625
2017,MRK,67.50083333333333,71.5525,65.16000000000001,67.63
2017,MS,61.71666666666667,76.07583333333334,61.9725,50.1475
2017,MSCI,60.1875,41.31,62.68,72.9975
2017,MSFT,71.675,82.1275,67.46,66.71666666666667
2017,MSI,71.60166666666666,81.34583333333333,63.91916666666666,66.74
2017,MTB,46.31916666666667,35.534166666666664,52.0825,49.98
2017,MTD,54.335,68.82,41.86,60.98583333333334
2017,MU,62.11000000000001,57.805,65.52499999999999,64.24
2017,NCLH,48.961666666666666,42.666666666666664,47.307500000000005,61.345
2017,NDAQ,50.47,44.55416666666667,57.412499999999994,49.29
2017,NDSN,57.655,51.21,52.48,75.22500000000001
2017,NEE,59.04,45.005,70.1475,70.97500000000001
2017,NEM,71.82249999999999,63.11333333333334,68.76416666666667,88.90166666666666
2017,NFLX,44.0225,37.355,42.62,55.595
2017,NI,70.27083333333333,63.00916666666666,69.35,84.45
2017,NKE,66.31,67.9275,65.7275,64.99249999999999
2017,NOC,65.83833333333332,60.862500000000004,56.885,82.095
2017,NOW,48.64166666666667,42.7175,45.04750000000001,62.214999999999996
2017,NRG,60.32749999999999,51.97,63.77,71.24
2017,NSC,58.19166666666666,51.92666666666667,53.300000000000004,74.8
2017,NTAP,68.725,72.5825,67.86999999999999,63.74
2017,NTRS,65.02583333333332,63.22,58.7925,71.71249999999999
2017,NUE,52.945,55.405,47.824999999999996,57.692499999999995
2017,NVDA,72.7275,76.815,69.83666666666666,70.23166666666667
2017,NVR,43.23499999999999,32.855,43.725,56.975
2017,NWSA,50.02416666666667,61.201666666666675,45.1025,48.68
2017,NXPI,71.42666666666666,68.28750000000001,76.67083333333333,69.11333333333333
2017,O,46.25583333333333,40.78,39.0675,60.7525
2017,OKE,66.3725,53.0075,70.36,78.7
2017,OMC,53.24666666666667,53.21666666666667,47.5325,64.71
2017,ON,74.74499999999999,65.69,77.9,84.815
2017,ORCL,69.30833333333334,83.265,65.26416666666667,59.833333333333336
2017,ORLY,48.70666666666667,38.025,48.7075,63.656666666666666
2017,OXY,69.74916666666667,64.49333333333333,79.6625,61.2425
2017,PANW,48.31333333333333,39.5625,51.99333333333333,57.175000000000004
2017,PAYX,44.29,40.5,36.945,62.050000000000004
2017,PCAR,54.803333333333335,60.995,44.19,59.72833333333333
2017,PCG,72.11749999999999,75.9775,66.9125,71.425
2017,PEG,63.71166666666667,49.69583333333333,74.97416666666666,75.425
2017,PEP,70.98833333333333,76.88250000000001,63.412499999999994,74.85166666666667
2017,PFE,64.72916666666667,70.93083333333333,61.77333333333333,63.9975
2017,PFG,62.16416666666667,55.94916666666666,61.9125,67.27999999999999
2017,PG,64.30583333333334,66.08083333333333,62.405833333333334,64.85
2017,PGR,49.369166666666665,36.335,53.61083333333334,56.080000000000005
2017,PH,61.11333333333334,64.8325,55.599999999999994,62.875
2017,PHM,45.98166666666666,38.13916666666667,43.370000000000005,61.129999999999995
2017,PKG,58.5375,58.70583333333334,57.07333333333333,60.300000000000004
2017,PLD,77.63916666666667,85.82666666666667,67.7375,76.63
2017,PM,63.26333333333333,70.40833333333333,58.23583333333334,61.300000000000004
2017,PNC,58.28333333333333,59.60666666666666,62.732499999999995,53.487500000000004
2017,PNR,57.612500000000004,51.09833333333333,56.09583333333333,70.18333333333332
2017,PNW,66.3725,60.85999999999999,67.2775,75.2
2017,PPG,67.7675,63.76833333333334,70.75083333333333,70.00166666666667
2017,PPL,62.835,58.2075,63.166666666666664,70.78333333333333
2017,PRU,69.02833333333334,73.16083333333334,70.67083333333333,64.3875
2017,PSA,45.18,43.12416666666667,39.615,53.49
2017,PSX,52.605,36.8425,55.711666666666666,69.69833333333334
2017,PTC,49.4,41.88833333333333,41.6525,72.35833333333333
2017,PWR,53.935,45.142500000000005,55.982499999999995,59.98499999999999
2017,PYPL,52.105,47.98,53.472500000000004,54.6
2017,QCOM,71.5475,72.5625,73.135,67.705
2017,RCL,69.485,67.38000000000001,68.52499999999999,74.2
2017,REG,62.35,65.32000000000001,54.169999999999995,66.575
2017,REGN,57.5075,69.4075,44.754999999999995,66.7325
2017,RF,49.49416666666667,37.7675,56.8725,52.53
2017,RJF,48.910000000000004,40.185,51.70250000000001,53.4475
2017,RL,53.9475,46.865,55.62,61.19
2017,RMD,65.46,64.85000000000001,68.5,61.405
2017,ROK,69.0425,61.6175,76.9025,69.925
2017,ROL,47.19416666666667,34.740833333333335,47.82,66.25416666666666
2017,ROP,50.722500000000004,44.755,49.02,62.65
2017,ROST,56.3975,52.395,52.9175,67.55
2017,RSG,54.44083333333333,55.0525,41.61,71.425
2017,SBAC,44.4475,40.59,39.339999999999996,58.275
2017,SBUX,68.94916666666666,70.09833333333333,73.63333333333334,60.54999999999999
2017,SCHW,50.8425,41.6725,57.24666666666667,52.68083333333333
2017,SHW,59.375,61.03,56.88999999999999,60.193333333333335
2017,SJM,63.185,71.72333333333334,50.921666666666674,70.83833333333332
2017,SLB,66.21916666666667,61.44166666666666,65.93499999999999,74.265
2017,SNA,54.432500000000005,50.83583333333333,51.854166666666664,63.800000000000004
2017,SNPS,48.32666666666666,47.31916666666667,40.765,63.14000000000001
2017,SO,58.538333333333334,52.95249999999999,59.665,67.2475
2017,SPG,53.855,52.37166666666667,53.88999999999999,55.78916666666667
2017,SPGI,68.89833333333333,64.49083333333333,68.95,72.34416666666667
2017,SRE,67.03166666666667,49.185833333333335,81.29,82.055
2017,STLD,49.435833333333335,43.80583333333334,46.237500000000004,62.449999999999996
2017,STT,72.57083333333334,78.67,64.53,74.53500000000001
2017,STX,77.82583333333334,78.02833333333334,80.45166666666667,73.83333333333333
2017,STZ,51.0975,47.833333333333336,47.041666666666664,62.17250000000001
2017,SWK,61.16583333333333,61.939166666666665,58.04,64.3
2017,SWKS,62.1775,58.95250000000001,68.58749999999999,58.375
2017,SYF,48.07916666666667,33.58,51.550000000000004,56.60333333333333
2017,SYK,49.044999999999995,57.38333333333333,45.69583333333333,47.11083333333334
2017,SYY,62.55916666666667,65.4125,56.035000000000004,69.00166666666667
2017,T,66.5125,75.36833333333333,56.39000000000001,74.05666666666666
2017,TAP,70.29333333333334,66.47666666666667,73.38,70.71
2017,TDG,51.855,45.9975,43.859166666666674,68.0175
2017,TEL,66.6275,66.61083333333333,67.58916666666666,65.325
2017,TER,53.817499999999995,49.57916666666667,51.035000000000004,64.5
2017,TFX,51.57083333333333,44.666666666666664,48.85,61.4025
2017,TGT,63.26416666666666,66.44,55.4175,71.365
2017,TJX,61.994166666666665,58.98916666666667,61.085,67.655
2017,TMO,56.63583333333333,66.7875,50.0575,58.04583333333333
2017,TMUS,57.10833333333333,61.906666666666666,51.222500000000004,61.93
2017,TPR,61.59,59.47,59.28,68.25
2017,TRGP,54.35999999999999,45.9175,52.6275,68.95
2017,TRMB,50.82333333333333,46.195,49.112500000000004,60.625
2017,TROW,64.69749999999999,56.32,61.9725,73.6125
2017,TRV,53.32749999999999,49.79083333333333,56.85333333333333,53.1475
2017,TSCO,57.8475,53.1825,51.5075,74.52499999999999
2017,TSLA,54.76833333333334,62.59,44.24416666666667,53.315
2017,TSN,49.04749999999999,43.925000000000004,51.0625,53.0
2017,TXN,74.97166666666666,77.91416666666667,74.43333333333332,71.015
2017,TXT,58.024166666666666,52.751666666666665,55.544999999999995,67.075
2017,UAL,52.237500000000004,51.01499999999999,44.36416666666667,66.55
2017,UDR,50.73,52.2075,41.275,58.225
2017,UHS,44.68416666666667,48.300000000000004,38.538333333333334,50.885
2017,ULTA,50.885,37.355,48.267500000000005,74.0
2017,UNH,59.81,70.8325,47.37916666666666,69.275
2017,UNP,60.594166666666666,54.9175,57.567499999999995,73.39999999999999
2017,UPS,61.70083333333333,66.03916666666667,48.346666666666664,76.99166666666666
2017,URI,62.51499999999999,56.465,61.68,72.3125
2017,USB,58.10833333333333,60.910833333333336,58.155,55.857499999999995
2017,V,60.98833333333334,64.1775,53.865,69.98333333333333
2017,VLO,54.095,48.455000000000005,54.2725,61.699999999999996
2017,VMC,53.9075,46.1225,49.254999999999995,72.9
2017,VRSK,51.482499999999995,47.609166666666674,40.376666666666665,73.23166666666667
2017,VRSN,48.52,46.0425,43.6225,60.300000000000004
2017,VRTX,44.574999999999996,47.96,37.32083333333333,52.63333333333333
2017,VTR,57.32916666666667,60.843333333333334,52.0525,57.9125
2017,VZ,67.1275,79.94333333333334,54.98833333333334,73.55
2017,WAB,52.392500000000005,46.19833333333333,53.22,61.150000000000006
2017,WAT,54.055,59.82749999999999,38.8325,72.09
2017,WBA,52.82916666666667,51.134166666666665,48.435,62.215
2017,WDAY,58.26499999999999,53.43,57.12583333333333,66.11666666666666
2017,WDC,64.93666666666667,63.666666666666664,62.589999999999996,70.24000000000001
2017,WEC,63.36666666666667,55.4625,69.46166666666666,70.275
2017,WELL,63.410000000000004,62.71333333333334,59.195,68.5625
2017,WFC,53.355,68.16083333333334,52.80583333333334,42.1175
2017,WM,62.51666666666667,68.7325,44.865,77.28999999999999
2017,WMB,51.785,48.0025,46.7175,65.17999999999999
2017,WMT,58.5075,74.46583333333332,42.085,62.428333333333335
2017,WRB,50.375,41.5825,55.2425,53.2275
2017,WY,72.89916666666666,70.12666666666667,70.335,80.915
2017,WYNN,48.074999999999996,44.5525,50.6475,50.1
2017,XEL,74.65833333333335,67.68333333333334,80.065,80.73333333333333
2017,XOM,63.77416666666667,59.041666666666664,71.02583333333332,58.79333333333333
2017,XYL,71.70083333333334,73.57833333333333,66.9375,75.35000000000001
2017,YUM,53.612500000000004,52.76500000000001,46.126666666666665,65.4375
2017,ZBH,56.51916666666667,60.75,55.517500000000005,54.495
2017,ZTS,50.80833333333334,52.48,41.92,62.74333333333333
2018,A,65.48916666666666,82.11583333333333,58.714999999999996,61.791666666666664
2018,AAPL,69.08583333333333,89.0,56.79999999999999,54.379999999999995
2018,ABBV,65.97583333333334,73.67083333333333,60.1675,68.28666666666666
2018,ABT,63.83583333333333,74.39999999999999,60.314166666666665,60.30583333333333
2018,ACGL,45.84166666666667,34.75,56.04999999999999,46.00583333333333
2018,ACN,74.765,82.23333333333333,68.36583333333333,77.30833333333334
2018,ADBE,68.54333333333334,74.415,66.06,65.98166666666667
2018,ADI,74.565,76.74249999999999,79.715,63.875
2018,ADM,57.642500000000005,60.20916666666667,50.64000000000001,65.26333333333334
2018,ADP,54.195,58.71,47.71,60.455000000000005
2018,ADSK,61.97,70.7525,53.52,66.64999999999999
2018,AEE,62.82666666666666,56.97666666666667,61.675000000000004,74.72500000000001
2018,AEP,67.50166666666667,56.99,73.58166666666666,79.14166666666667
2018,AES,64.24166666666666,54.895,73.36,70.10666666666667
2018,AFL,55.8425,49.98,66.82833333333333,51.23
2018,AIG,55.75833333333333,57.875,63.78,47.35166666666667
2018,AIZ,52.77166666666667,54.13833333333333,51.62,52.656666666666666
2018,AJG,54.19083333333333,49.026666666666664,60.96666666666667,52.56833333333333
2018,AKAM,60.15083333333333,66.0,56.67083333333333,59.39000000000001
2018,ALB,62.08416666666667,54.7075,66.91666666666667,67.12416666666667
2018,ALL,60.195,62.6875,60.803333333333335,57.7175
2018,ALLE,56.650000000000006,50.63583333333333,54.845,68.8
2018,AMAT,66.03750000000001,69.0375,67.3,59.474999999999994
2018,AME,46.655,40.14,45.04,59.324999999999996
2018,AMGN,58.13083333333333,77.71166666666667,42.318333333333335,65.535
2018,AMP,57.3175,50.9675,49.705000000000005,68.76833333333333
2018,AMT,53.18833333333333,52.84,50.130833333333335,56.708333333333336
2018,AMZN,46.35333333333333,44.660833333333336,48.3225,45.56333333333333
2018,ANET,52.355,51.33583333333333,52.54666666666666,53.71666666666667
2018,ANSS,49.0825,44.5,46.72,58.85
2018,AON,54.649166666666666,48.98666666666667,59.38333333333333,55.126666666666665
2018,AOS,47.196666666666665,44.04,42.5675,58.71666666666667
2018,APA,63.314166666666665,51.41833333333333,73.36666666666667,63.9
2018,APD,69.325,67.34,70.40333333333332,70.9925
2018,APH,58.4775,56.5275,62.685,55.699999999999996
2018,APTV,71.48583333333333,79.4275,70.1,62.57333333333333
2018,ARE,56.645,63.27333333333333,39.45,65.00833333333334
2018,ATO,46.70000000000001,35.63,52.13,60.12
2018,AVB,66.37083333333334,69.16,62.8475,66.17916666666666
2018,AVGO,60.25090909090909,57.24090909090909,58.07454545454546,68.12181818181817
2018,AVY,68.75666666666666,67.35,74.09666666666666,63.53333333333333
2018,AWK,70.58999999999999,63.65416666666667,75.19333333333333,77.575
2018,AXP,58.544999999999995,55.15,63.07,57.41166666666667
2018,AZO,51.61166666666667,43.288333333333334,50.56833333333333,64.925
2018,BA,53.73499999999999,56.995000000000005,46.36333333333334,58.524166666666666
2018,BAC,69.55333333333333,78.9775,69.8,61.8975
2018,BAX,67.61500000000001,76.99166666666666,62.093333333333334,68.08166666666666
2018,BBY,66.71249999999999,72.1,62.19416666666667,66.38666666666667
2018,BDX,64.44,81.0,57.9275,60.42166666666666
2018,BEN,57.705000000000005,59.300000000000004,53.5,59.99666666666667
2018,BG,58.54750000000001,57.62083333333333,52.455000000000005,69.60583333333334
2018,BIIB,69.23,85.09166666666667,63.339999999999996,64.85166666666667
2018,BK,66.34833333333334,74.53750000000001,63.7525,62.07
2018,BKNG,46.028000000000006,38.0,44.834,59.19
2018,BLK,60.15166666666667,51.38999999999999,63.95666666666667,63.8675
2018,BMY,67.12,82.68,57.86333333333334,68.05666666666667
2018,BR,50.669999999999995,53.721666666666664,46.43000000000001,54.633333333333326
2018,BRO,50.54,38.33,57.43,54.38
2018,BSX,63.73749999999999,82.48333333333333,61.56666666666666,51.37166666666667
2018,BWA,66.415,73.3975,63.815,60.794999999999995
2018,BX,42.540000000000006,32.165,54.3,39.8
2018,BXP,65.265,67.81583333333333,52.45583333333334,74.67333333333333
2018,C,65.24083333333333,77.3175,65.55,55.435
2018,CAG,56.5975,54.55166666666667,46.0925,76.26833333333333
2018,CAH,56.39666666666667,66.14166666666667,46.625,62.93833333333333
2018,CAT,59.73333333333333,70.21499999999999,52.64833333333333,52.855
2018,CB,53.04333333333333,48.526666666666664,55.53666666666667,54.51333333333334
2018,CBOE,46.25666666666667,31.64,51.785000000000004,53.13999999999999
2018,CBRE,63.314166666666665,62.22666666666667,57.16,70.90666666666667
2018,CCI,47.788333333333334,42.04,41.88,61.35583333333333
2018,CCL,60.13666666666666,53.62,61.44,68.75666666666666
2018,CDNS,50.22,45.330000000000005,50.1,56.30833333333333
2018,CDW,45.88583333333333,40.68833333333334,41.7775,59.975
2018,CE,55.526666666666664,52.43333333333334,52.82666666666666,64.25
2018,CF,49.876666666666665,44.62,45.91,63.81666666666666
2018,CFG,45.44916666666666,34.58,50.39666666666667,49.85916666666666
2018,CHD,64.47583333333334,64.335,65.65166666666667,62.78333333333333
2018,CHRW,47.23416666666666,39.73583333333334,42.61833333333333,65.125
2018,CHTR,46.1,42.21,41.723333333333336,58.75333333333333
2018,CI,63.629999999999995,75.81,55.026666666666664,66.38
2018,CINF,50.5525,48.580000000000005,52.49,50.487500000000004
2018,CL,71.49416666666667,81.1575,63.340833333333336,71.0
2018,CLX,70.18833333333333,76.79666666666667,64.82333333333334,69.5
2018,CMCSA,56.63916666666666,49.354166666666664,57.830000000000005,61.54333333333333
2018,CME,53.067499999999995,47.2475,59.91,51.88333333333333
2018,CMG,54.1875,50.60666666666666,50.37,65.27499999999999
2018,CMI,69.8125,71.26333333333334,71.0125,65.815
2018,CMS,77.88916666666667,70.56333333333333,88.1275,78.81666666666666
2018,CNC,45.51916666666667,51.33166666666667,39.87416666666667,49.13833333333333
2018,CNP,57.343333333333334,48.69,61.276666666666664,68.21666666666667
2018,COF,56.695,46.512499999999996,64.8,57.916666666666664
2018,COO,49.51166666666666,49.20000000000001,45.86166666666667,55.25
2018,COP,67.81333333333333,58.51333333333333,78.54833333333333,63.66
2018,COST,54.42583333333334,61.99,48.13666666666666,53.913333333333334
2018,CPB,76.32916666666667,76.41166666666668,75.85666666666667,76.96666666666668
2018,CPRT,43.3725,36.0,40.0,59.875
2018,CPT,47.93833333333333,49.66166666666667,40.160833333333336,53.42583333333334
2018,CRM,70.41250000000001,72.72,69.26666666666667,69.72166666666668
2018,CSCO,79.84916666666666,83.6675,83.8225,68.19166666666666
2018,CSGP,45.245,42.830000000000005,41.45,54.975
2018,CSX,55.232499999999995,55.12,43.669999999999995,73.905
2018,CTAS,53.346666666666664,45.1925,60.862500000000004,55.89166666666666
2018,CTSH,61.23250000000001,69.21166666666666,59.165,55.37833333333333
2018,CVS,65.70666666666666,64.54,63.40333333333333,71.02166666666666
2018,CVX,59.406666666666666,52.160833333333336,69.24,53.806666666666665
2018,D,61.501666666666665,51.6525,65.58749999999999,74.32
2018,DAL,58.625,52.919999999999995,59.54583333333333,65.14
2018,DE,64.64583333333333,72.91916666666667,56.120000000000005,63.31666666666666
2018,DFS,56.340833333333336,47.455000000000005,66.29666666666667,54.96416666666667
2018,DG,48.09,37.95333333333333,46.12,65.45
2018,DGX,53.196666666666665,61.225,44.195,60.005
2018,DHI,45.42166666666666,40.67083333333333,43.54,55.07500000000001
2018,DHR,54.60833333333333,54.01666666666667,53.067499999999995,57.43
2018,DIS,63.98666666666667,65.64,61.94,66.40666666666667
2018,DLR,56.379999999999995,65.59,45.355,55.129999999999995
2018,DLTR,50.093333333333334,41.43,46.29,68.295
